40.1954368,-8.477764,5.0359732
40.3844943,-8.4220857,4.7127842
40.5717095,-8.358501,4.4546731
40.755709,-8.2828963,4.2560893
40.9351197,-8.1911578,4.1114984
41.1085682,-8.0791719,4.0095735
41.276147,-7.9428681,3.9267208
41.432598,-7.7889527,3.8702762
41.5739079,-7.6256875,3.6951077
41.6961861,-7.4612455,3.419267
41.795542,-7.3037995,3.0558114
41.8680848,-7.1615226,2.6031812
41.9220661,-6.978808,2.0842385
41.9083257,-6.8153366,2.0833099
41.834411,-6.6361047,2.082381
41.7207517,-6.4229171,2.2667319
41.6286333,-6.2544822,2.6929141
41.5225661,-6.0726983,3.0600024
41.4034755,-5.8916003,3.3872644
41.2722871,-5.7252227,3.0266148
41.1299264,-5.5876005,2.635771
40.9773189,-5.4927684,2.3005817
40.8111219,-5.4522922,2.2995568
40.6353405,-5.4650722,2.2985314
40.452452,-5.5193306,2.3267115
40.2639174,-5.6028073,2.6206375
40.0711973,-5.7032421,2.9966501
39.8757528,-5.8083749,3.3301951
39.6748167,-5.9082855,3.6329885
39.4719696,-5.9945971,3.9121773
39.27232,-6.0626586,3.6686776
39.0783136,-6.1093265,3.3933709
38.8923961,-6.1314572,3.1473552
38.7170132,-6.1259073,2.9679157
38.5341393,-6.082906,2.9341172
38.3578408,-5.9974642,2.93281
38.1993593,-5.8792696,2.9315023
38.0572698,-5.7366849,3.0445809
37.930147,-5.5780724,3.2481923
37.8185867,-5.4142847,3.5073553
37.7207838,-5.2457491,3.7959013
37.6362147,-5.0692091,4.0345331
37.5653699,-4.8827267,4.1970503
37.5087397,-4.6843641,4.3130544
37.4701954,-4.4940864,4.4108134
37.4433235,-4.3086264,4.512997
37.4214984,-4.1150978,4.6883686
37.4014157,-3.9147782,4.9070863
37.3797707,-3.7089451,5.11628
37.353259,-3.4988758,5.317074
37.3201125,-3.2939155,5.5103868
37.2799101,-3.0968487,5.6831384
37.2312925,-2.9003876,5.8021624
37.1742478,-2.7062577,5.8436067
37.1087637,-2.5161845,5.7561668
37.0348283,-2.3318935,5.6847273
36.9524293,-2.1551102,5.6402412
36.8519126,-1.9704912,5.6377284
36.7408464,-1.7930751,5.6352145
36.6240184,-1.6258468,5.6604066
36.5041868,-1.4677348,5.7340877
36.3841098,-1.3176673,5.8579557
36.2665457,-1.1745729,6.0335183
36.1359405,-1.0159556,6.2039648
36.0077194,-0.8617795,6.3697061
35.8799394,-0.7127357,6.4192698
35.748839,-0.5673111,6.2591387
35.610657,-0.4239927,6.1419521
35.4715905,-0.2904287,6.0488744
35.3244022,-0.1601817,5.9607568
35.1685685,-0.0342106,5.8824443
35.0046799,0.0854132,5.8206608
34.8333274,0.1966186,5.7834767
34.6579277,0.295928,5.7809001
34.479672,0.3835233,5.7783224
34.2967197,0.4625573,5.7823117
34.1100547,0.534548,5.8406474
33.9206608,0.6010138,5.9473251
33.7295217,0.6634728,6.0975431
33.5378762,0.7235026,6.0329363
33.3465374,0.7835169,5.7728495
33.1565334,0.8460803,5.4912054
32.9689139,0.9137506,5.2617472
32.7847288,0.9890857,5.0842629
32.6047708,1.0747615,4.9603669
32.430088,1.1725749,4.8732093
32.2627977,1.2824549,4.7926677
32.1045207,1.4044371,4.7238289
31.9568774,1.5385572,4.6720371
31.8214883,1.6848509,4.6426724
31.7015791,1.840701,4.640604
31.5954999,2.0066106,4.6385348
31.5021995,2.1819349,4.6576741
31.4211774,2.3653701,4.708745
31.3519336,2.5556125,4.7858623
31.2942127,2.750431,4.8832626
31.2480224,2.9421045,4.9957251
31.2079713,3.1366355,5.1268088
31.1706274,3.3330004,5.3271969
31.1325588,3.5301752,5.5201466
31.0903335,3.7271363,5.7064124
31.0407096,3.9221994,5.8866292
30.9819849,4.1125172,5.9572564
30.9132719,4.2999339,5.9269383
30.8345658,4.4836885,5.8998639
30.7458615,4.6630199,5.8782722
30.6471544,4.8371668,5.8644856
30.5373794,5.0069093,5.8608928
30.4132374,5.1759838,5.8582817
30.2812981,5.3364586,5.8556695
30.1442655,5.4871753,5.8881841
30.0048433,5.6269754,5.8683914
29.8657357,5.7547006,5.7946768
29.7143501,5.8814731,5.7114831
29.5500965,6.0063353,5.6275779
29.3891792,6.119411,5.5432808
29.2291075,6.2274031,5.3955111
29.0673907,6.3370143,5.1265293
28.9167895,6.4423495,4.8301063
28.7610926,6.5480423,4.5165019
28.5934967,6.6494899,4.2883739
28.4095363,6.7404715,4.1631325
28.2047462,6.8147662,4.1108872
28.0084756,6.8608145,4.0860521
27.8106066,6.8865589,4.0789677
27.6057556,6.8941651,4.0050517
27.3999723,6.8824865,3.8692848
27.1993067,6.8503765,3.6975366
27.0098087,6.7966887,3.5491296
26.8259997,6.7140683,3.4813988
26.6482493,6.5949407,3.4798478
26.4945503,6.4558411,3.4782961
26.3608418,6.3063071,3.5703603
26.2430631,6.1558763,3.7548798
26.136053,6.0126282,4.0255242
26.0106716,5.8485753,4.0828568
25.9008035,5.6938696,3.6920424
25.8082729,5.5280018,3.5492112
25.7349041,5.3304626,3.54763
25.6956019,5.16061,3.5460481
25.670363,4.9735273,3.6401153
25.6613478,4.7723621,3.8141069
25.6715675,4.5632388,3.9865168
25.7040332,4.352282,4.0511508
25.7610121,4.147724,3.9932349
25.8372551,3.9653465,3.9914558
25.9328781,3.7908129,3.989676
26.0441587,3.6238621,4.065117
26.1673744,3.4642328,4.2006903
26.2988028,3.311664,4.3815513
26.4347213,3.1658943,4.5975579
26.5802668,3.0180579,4.8204757
26.7275795,2.8744165,5.033345
26.8739194,2.7358973,5.2373913
27.0187369,2.6011517,5.4336088
27.1614826,2.4688313,5.6228173
27.301607,2.3375878,5.8057023
27.4476089,2.1975639,5.9828438
27.5910437,2.0563094,6.154738
27.7316034,1.9143883,6.321813
27.8697083,1.7716757,6.4844414
28.0057787,1.6280464,6.6429499
28.1408959,1.482657,6.7976269
28.2755164,1.3352689,6.9487284
28.4090034,1.1868219,7
28.5415495,1.037369,7
28.6733475,0.8869633,7
28.8045673,0.7356842,7
28.9345186,0.58461,7
29.0641854,0.4328562,7
29.1936441,0.2805757,7
29.3229706,0.127921,7
29.4522413,-0.024955,7
29.5807973,-0.1770264,7
29.7090523,-0.3284703,7
29.8379443,-0.4800279,7
29.9678465,-0.6317703,7
30.0991324,-0.7837686,7
30.2318619,-0.9357375,7
30.3609037,-1.0816613,7
30.4920138,-1.2281896,7
30.6253271,-1.375555,7
30.7609786,-1.5239901,7
30.8991033,-1.6737272,7
31.0370277,-1.8219923,7
31.1701381,-1.9640504,7
31.3053537,-2.1074928,7
31.4424936,-2.252252,7
31.5813767,-2.3982609,7
31.7218218,-2.5454521,7
31.863181,-2.6932703,7
31.9994824,-2.8355822,7
32.1367685,-2.9787202,7
32.2749305,-3.1225631,7
32.4138591,-3.2669896,7
32.5534453,-3.4118784,7
32.6935801,-3.5571082,7
32.8331844,-3.7015548,7
32.9723315,-3.845291,7
33.1116913,-3.9890034,7
33.2511553,-4.1325729,7
33.3906153,-4.2758802,7
33.5299627,-4.4188062,7
33.6690891,-4.5612317,7
33.8108516,-4.7060715,7
33.9522763,-4.8503111,7
34.0930974,-4.9937211,7
34.2331845,-5.1362115,7
34.3724077,-5.2776921,7
34.5106369,-5.418073,7
34.6515654,-5.5611476,7
34.7949061,-5.7067254,7
34.9366981,-5.850946,7
35.0767924,-5.993822,7
35.2150402,-6.1353659,7
35.3512925,-6.2755905,7
35.4892391,-6.4184954,7
35.6308118,-6.5662018,7
35.7701274,-6.7124299,7
35.9074165,-6.8571939,7
36.0429098,-7.0005084,7
36.1768382,-7.1423877,6.9305878
36.314834,-7.2884702,6.6384877
36.454492,-7.4348638,6.3580757
36.5945223,-7.5782652,6.1037594
36.7359779,-7.7178466,5.8746047
36.8799122,-7.8527799,5.669799
37.0286147,-7.9832839,5.4884545
37.1844881,-8.1094144,5.3272832
37.3454768,-8.2277424,5.1818059
37.5120679,-8.3371728,5.052014
37.6847485,-8.4366105,4.9372603
37.8637606,-8.5248499,4.8357248
38.0464659,-8.5996675,4.7439613
38.2351442,-8.6610019,4.6639979
38.4290449,-8.7071736,4.6000267
38.6274171,-8.736503,4.5555742
38.8295103,-8.7473105,4.5326709
39.0239368,-8.7392281,4.5306516
39.2168601,-8.7156361,4.5286314
39.4117615,-8.679709,4.5948318
39.6083986,-8.63462,4.7422076
39.8065289,-8.5835424,4.9529347
40.0059102,-8.5296497,5.160231
